,distance,TICKER,y,Effective_Duration,wkil
198,-0.064394803,RFLB,1.862438926,3.684521276,0
120,-0.933342207,LEBGB,1.694921547,3.723042825,0
26,-0.823810109,ARGENT,1.908703829,3.769092251,0
281,-1.495064338,UKRGB,1.623074552,3.787214032,0
302,-0.395613655,CROTB,1.694776081,3.78748239,0
292,-1.495064338,UKRGB,1.618831763,3.787730512,0
305,-0.395613655,CROTB,1.694552135,3.788153921,0
276,-1.495064338,UKRGB,-1.043493595,4.00986585,0
152,-2.253926517,VENZ,2.213956954,4.038224,0
332,0.565500491,CHILBT,1.27192521,4.043196108,0
157,-2.253926517,VENZ,2.280921393,4.063125631,0
112,-0.933342207,LEBGB,1.715348968,4.110824955,0
117,-0.933342207,LEBGB,1.71008138,4.111502111,0
253,-0.193732674,INDOGB,1.511805527,4.276642683,0
214,-0.068424933,HIBTB,1.690566102,4.285458376,0
344,-0.692688116,BRAZIL,1.570956538,4.317530166,0
169,-0.329323729,TURKGB,1.681892794,4.339864831,0
9,0,PANAMA,1.940767237,4.369030599,0
32,-0.823810109,ARGENT,2.035446023,4.372545923,0
309,-0.395613655,CROTB,1.748116184,4.376973819,0
301,-0.395613655,CROTB,1.736495786,4.377048206,0
230,0.641102195,RPGB,1.309478527,4.404517283,0
137,-0.8418484,JAMAN,1.84982732,4.444215703,0
40,0.112404433,MEX,1.551853098,4.454292045,0
