5/15/2015,5.045551443,-0.006958811,5.045551443,5.045665376,5.045707073,5.045665787,5.04552694,5.04527325,5.044886234,5.044348096,5.043643808,5.042762595,5.041696391,5.040428675,5.038898002,5.036902449,5.033880893,5.028472807,5.017775139,4.996399431,4.955001,4.868156149,4.765679085
5/18/2015,5.060071926,3.59E-03,5.060071926,5.059531345,5.058994934,5.058450245,5.057881916,5.05727099,5.056594699,5.055826813,5.054938653,5.053900448,5.052681626,5.051245352,5.049524532,5.047348473,5.044254657,5.039068788,5.029110444,5.009006,4.968743534,4.881167126,4.76927402
5/19/2015,5.046693455,0.021427049,5.046693455,5.048406702,5.050066308,5.051671031,5.053216557,5.054694601,5.056091943,5.057389598,5.058562354,5.059578774,5.060401065,5.060981876,5.061248331,5.061046799,5.059985231,5.057045242,5.049768686,5.03287211,4.99582287,4.909799139,4.790701069
5/20/2015,4.774072669,0.008386905,4.774072669,4.788208716,4.802510724,4.816970459,4.831578828,4.846324878,4.861194523,4.876169011,4.891223305,4.906324524,4.92143032,4.93648553,4.951410209,4.966057342,4.980082296,4.992592277,5.001339006,5.001181063,4.981196065,4.910980376,4.799087974
5/21/2015,5.047515974,-0.027186669,5.047515974,5.033191278,5.020296782,5.008856147,4.998891211,4.990421533,4.983463538,4.978029203,4.974124239,4.97174582,4.970879812,4.971496562,4.973540514,4.976896528,4.981281731,4.9859332,4.988825065,4.985022631,4.963360054,4.89197982,4.771901305
5/22/2015,5.010147895,-0.023335852,5.010147895,5.010133271,5.008829198,5.006453755,5.003229387,4.999382341,4.995141832,4.990738804,4.986404092,4.982365828,4.978845928,4.976054943,4.974181955,4.973366203,4.973606484,4.974484985,4.974420949,4.968955947,4.947036571,4.875719164,4.748565453
5/25/2015,5.013596952,-0.003163533,5.013596952,5.013265591,5.012803823,5.012050942,5.010890732,5.009252416,5.007111356,5.004489364,5.001454394,4.998119356,4.994639673,4.991208904,4.988049834,4.985390668,4.983389151,4.981890327,4.979725323,4.972963094,4.950845429,4.879607697,4.74540192
5/26/2015,4.98462699,-0.016351539,4.98462699,4.985241343,4.985809519,4.986287852,4.986609431,4.986695462,4.986466838,4.985855782,4.984817336,4.983340362,4.981457562,4.979253696,4.976869773,4.97449488,4.972314425,4.970310838,4.967624425,4.96081387,4.9395072,4.869324699,4.72905038
5/27/2015,4.95019236,0.013852774,4.95019236,4.952637448,4.955139353,4.9576846,4.960246329,4.962781329,4.965230536,4.967523029,4.96958346,4.971342709,4.972751348,4.973795121,4.974510472,4.974993302,4.975374748,4.975670799,4.975220232,4.970995502,4.953043213,4.886528218,4.742903155
5/28/2015,4.927662925,0.004337448,4.927662925,4.929128524,4.930844313,4.932816794,4.935047096,4.937526888,4.940234443,4.943132069,4.946166119,4.94927068,4.952375861,4.955421229,4.958373923,4.961247011,4.964097415,4.966921917,4.969178729,4.968182447,4.954408888,4.89270553,4.747240603
5/29/2015,4.651318924,0.003122231,4.651318924,4.665365515,4.679583686,4.694011939,4.708689004,4.723651473,4.738930249,4.754546305,4.770506694,4.786802218,4.803408508,4.820292419,4.837425262,4.854801631,4.872449429,4.890362842,4.908104553,4.923306814,4.926909899,4.883602319,4.750362834
6/1/2015,4.595572398,-0.002104332,4.595572398,4.598956838,4.603763094,4.61002268,4.617774853,4.627066084,4.637948454,4.650476749,4.664704384,4.680678868,4.698438287,4.718011027,4.739421517,4.762703584,4.787913287,4.815086982,4.843914656,4.87235797,4.89188225,4.867201707,4.748258502
6/2/2015,4.66904568,0.003073521,4.66904568,4.665694914,4.662824774,4.660653258,4.659406219,4.659319161,4.660638569,4.663622287,4.66853857,4.675663699,4.685278744,4.697667057,4.713115295,4.731921106,4.75440447,4.780881797,4.811399678,4.844473619,4.872364762,4.86021375,4.751332023
6/3/2015,4.672183792,0.000859771,4.672183792,4.671902336,4.671333867,4.670583177,4.669800231,4.669182577,4.668978156,4.669488185,4.671069611,4.674136647,4.679161153,4.686672462,4.697258556,4.711571897,4.730340106,4.754352124,4.784244317,4.81936095,4.853120458,4.851629035,4.752191793
6/4/2015,4.591929223,0.002939713,4.591929223,4.596074864,4.600163659,4.604168273,4.608091367,4.61197749,4.615925817,4.620103759,4.624761263,4.630245434,4.637015044,4.645654846,4.65689065,4.671607774,4.69087464,4.715951183,4.748133068,4.787744946,4.829647076,4.841436771,4.755131506
6/5/2015,4.510016228,-0.016697951,4.510016228,4.513484262,4.517361176,4.521634342,4.526291666,4.531332056,4.536779719,4.542702581,4.549235062,4.556605293,4.565166661,4.575433595,4.588122111,4.604197065,4.62492855,4.651943981,4.687151339,4.73189238,4.782655835,4.80900269,4.738433555
6/8/2015,4.793067805,0.004763837,4.793067805,4.77932682,4.765973526,4.753067361,4.740665345,4.728824827,4.71761053,4.70710732,4.697440243,4.688803401,4.681499151,4.6759891,4.672958691,4.673398318,4.678705013,4.690797814,4.712145702,4.745117955,4.787984485,4.812731591,4.743197391
6/9/2015,4.837237343,-0.00265936,4.837237343,4.834208849,4.829845025,4.824212941,4.817391071,4.809469374,4.800551491,4.790761059,4.780254759,4.769245357,4.758038567,4.747088161,4.737074535,4.729013392,4.724403159,4.725413176,4.735036542,4.756675407,4.790516347,4.811430486,4.740538031
